"","Year","StockKeyLabel","AssessmentKey","AssessmentComponent","F","SSB","fishingPressureDescription","stockSizeDescription","landings","catches","discards","AssessmentYear","Flim","Fpa","Bpa","Blim","FMSY","MSYBtrigger","Ecoregion"
"3271",2012,"san.sa.4",18522,NA,0.02,102971,"F","SSB",NA,2618,NA,2024,NA,NA,88995,44716,NA,88995,"Greater North Sea"
"3272",2013,"san.sa.4",18522,NA,0.01,96225,"F","SSB",NA,5119,NA,2024,NA,NA,88995,44716,NA,88995,"Greater North Sea"
"3273",2014,"san.sa.4",18522,NA,0.01,83070,"F","SSB",NA,4505,NA,2024,NA,NA,88995,44716,NA,88995,"Greater North Sea"
"3274",2015,"san.sa.4",18522,NA,0.01,65887,"F","SSB",NA,4736,NA,2024,NA,NA,88995,44716,NA,88995,"Greater North Sea"
"3275",2016,"san.sa.4",18522,NA,0.03,135801,"F","SSB",NA,6232,NA,2024,NA,NA,88995,44716,NA,88995,"Greater North Sea"
"3276",2017,"san.sa.4",18522,NA,0.06,140341,"F","SSB",NA,18474,NA,2024,NA,NA,88995,44716,NA,88995,"Greater North Sea"
"3277",2018,"san.sa.4",18522,NA,0.16,128252,"F","SSB",NA,42515,NA,2024,NA,NA,88995,44716,NA,88995,"Greater North Sea"
"3278",2019,"san.sa.4",18522,NA,0.04,94839,"F","SSB",NA,6648,NA,2024,NA,NA,88995,44716,NA,88995,"Greater North Sea"
"3279",2020,"san.sa.4",18522,NA,0.06,82485,"F","SSB",NA,20116,NA,2024,NA,NA,88995,44716,NA,88995,"Greater North Sea"
"3280",2021,"san.sa.4",18522,NA,0.32,97382,"F","SSB",NA,53765,NA,2024,NA,NA,88995,44716,NA,88995,"Greater North Sea"
"3281",2022,"san.sa.4",18522,NA,0.03,69103,"F","SSB",NA,5541,NA,2024,NA,NA,88995,44716,NA,88995,"Greater North Sea"
"3282",2023,"san.sa.4",18522,NA,0.1,81750,"F","SSB",NA,17269,NA,2024,NA,NA,88995,44716,NA,88995,"Greater North Sea"
"3283",1991,"her.27.20-24",18526,NA,0.427,293155,"F","SSB",191573,191573,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3284",1992,"her.27.20-24",18526,NA,0.505,302630,"F","SSB",194408,194408,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3285",1993,"her.27.20-24",18526,NA,0.577,286049,"F","SSB",185010,185010,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3286",1994,"her.27.20-24",18526,NA,0.601,228160,"F","SSB",172439,172439,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3287",1995,"her.27.20-24",18526,NA,0.602,195933,"F","SSB",150820,150820,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3288",1996,"her.27.20-24",18526,NA,0.669,133988,"F","SSB",121260,121260,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3289",1997,"her.27.20-24",18526,NA,0.63,146067,"F","SSB",115585,115585,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3290",1998,"her.27.20-24",18526,NA,0.629,118410,"F","SSB",107033,107033,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3291",1999,"her.27.20-24",18526,NA,0.503,118414,"F","SSB",97234,97234,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3292",2000,"her.27.20-24",18526,NA,0.569,124533,"F","SSB",118277,118277,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3293",2001,"her.27.20-24",18526,NA,0.6,136829,"F","SSB",105803,105803,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3294",2002,"her.27.20-24",18526,NA,0.507,159429,"F","SSB",106189,106189,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3295",2003,"her.27.20-24",18526,NA,0.455,127226,"F","SSB",78310,78310,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3296",2004,"her.27.20-24",18526,NA,0.461,132152,"F","SSB",76814,76814,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3297",2005,"her.27.20-24",18526,NA,0.52,125091,"F","SSB",88404,88404,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3298",2006,"her.27.20-24",18526,NA,0.482,136710,"F","SSB",88931,88931,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3299",2007,"her.27.20-24",18526,NA,0.529,111352,"F","SSB",68180,68180,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3300",2008,"her.27.20-24",18526,NA,0.573,90467,"F","SSB",69576,69576,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3301",2009,"her.27.20-24",18526,NA,0.54,80978,"F","SSB",67261,67261,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3302",2010,"her.27.20-24",18526,NA,0.433,73443,"F","SSB",42214,42214,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3303",2011,"her.27.20-24",18526,NA,0.299,67247,"F","SSB",27771,27771,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3304",2012,"her.27.20-24",18526,NA,0.375,71808,"F","SSB",38648,38648,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3305",2013,"her.27.20-24",18526,NA,0.397,80400,"F","SSB",43829,43829,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3306",2014,"her.27.20-24",18526,NA,0.323,83974,"F","SSB",37358,37358,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3307",2015,"her.27.20-24",18526,NA,0.41,87504,"F","SSB",37491,37491,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3308",2016,"her.27.20-24",18526,NA,0.533,83610,"F","SSB",51298,51298,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3309",2017,"her.27.20-24",18526,NA,0.606,70608,"F","SSB",46340,46340,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3310",2018,"her.27.20-24",18526,NA,0.648,53449,"F","SSB",41058,41058,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3311",2019,"her.27.20-24",18526,NA,0.359,42554,"F","SSB",25420,25420,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3312",2020,"her.27.20-24",18526,NA,0.301,41929,"F","SSB",22130,22130,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3313",2021,"her.27.20-24",18526,NA,0.172,45107,"F","SSB",14180,14180,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3314",2022,"her.27.20-24",18526,NA,0.066,54162,"F","SSB",6251,6251,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3315",2023,"her.27.20-24",18526,NA,0.053,66152,"F","SSB",3338,3338,NA,2024,0.45,0.41,150000,120000,0.31,150000,"Baltic Sea"
"3316",1974,"spr.27.3a4",18543,NA,1.158,558968,"F","SSB",443039,NA,NA,2024,NA,NA,135952,107598,NA,135952,"Greater North Sea"
"3317",1975,"spr.27.3a4",18543,NA,1.788,554695,"F","SSB",731782,NA,NA,2024,NA,NA,135952,107598,NA,135952,"Greater North Sea"
"3318",1976,"spr.27.3a4",18543,NA,1.849,440558,"F","SSB",629980,NA,NA,2024,NA,NA,135952,107598,NA,135952,"Greater North Sea"
"3319",1977,"spr.27.3a4",18543,NA,1.819,311303,"F","SSB",385214,NA,NA,2024,NA,NA,135952,107598,NA,135952,"Greater North Sea"
"3320",1978,"spr.27.3a4",18543,NA,1.22,318256,"F","SSB",459295,NA,NA,2024,NA,NA,135952,107598,NA,135952,"Greater North Sea"
"3321",1979,"spr.27.3a4",18543,NA,0.75,536507,"F","SSB",464139,NA,NA,2024,NA,NA,135952,107598,NA,135952,"Greater North Sea"
"3322",1980,"spr.27.3a4",18543,NA,2.429,423353,"F","SSB",387443,NA,NA,2024,NA,NA,135952,107598,NA,135952,"Greater North Sea"
