StockKeyLabel,ICES_Area
rjf.27.67,27.7.j.2
rji.27.67,27.7.j.2
rjm.27.67bj,27.7.j.2
rjn.27.678abd,27.7.j.2
rju.27.7bj,27.7.j.2
rng.27.5b6712b,27.7.j.2
pil.27.78abd,27.7.j.2
sbr.27.6-8,27.7.j.2
sck.27.nea,27.7.j.2
sho.27.67,27.7.j.2
sol.27.7h-k,27.7.j.2
spr.27.67a-cf-k,27.7.j.2
syc.27.67a-ce-j,27.7.j.2
syt.27.67,27.7.j.2
sdv.27.nea,27.7.j.2
tsu.27.nea,27.7.j.2
usk.27.3a45b6a7-912b,27.7.j.2
whb.27.1-91214,27.7.j.2
whg.27.7b-ce-k,27.7.j.2
ldb.27.7b-k8abd,27.7.j.2
ctl.27.7f-k,27.7.j.2
sqz.27.7f-k,27.7.j.2
omz.27.7f-k,27.7.j.2
oct.27.7,27.7.j.2
pil.27.7,27.7.j.2
ank.27.78abd,27.7.j.2
mon.27.78abd,27.7.j.2
sqr.27.nea,27.7.j.2
pok.27.7-10,27.7.j.2
lin.27.346-91214,27.7.j.2
raj.27.67a-ce-k,27.7.j.2
hom.27.2a3a4a5b6a7a-ce-k8,27.7.j.2
pok.27.7-10,27.7.k
lin.27.346-91214,27.7.k
agn-nea,27.7.k.1
alf-comb,27.7.k.1
ang-78ab,27.7.k.1
arg-comb,27.7.k.1
arg-oth,27.7.k.1
bli-5b67,27.7.k.1
bli-comb,27.7.k.1
bsh-nea,27.7.k.1
boc-nea,27.7.k.1
bsf-comb,27.7.k.1
bsf-nrtn,27.7.k.1
bsk-nea,27.7.k.1
bss-comb,27.7.k.1
cod-7e-k,27.7.k.1
cyo-nea,27.7.k.1
czs-comb,27.7.k.1
dgs-nea,27.7.k.1
ele-nea,27.7.k.1
gag-nea,27.7.k.1
gfb-comb,27.7.k.1
gug-celt,27.7.k.1
gug-comb,27.7.k.1
guq-nea,27.7.k.1
had-7b-k,27.7.k.1
her-irls,27.7.k.1
hke-nrtn,27.7.k.1
hom-west,27.7.k.1
lin-comb,27.7.k.1
lin-oth,27.7.k.1
mac-nea,27.7.k.1
mgw-78,27.7.k.1
mut-comb,27.7.k.1
mut-west,27.7.k.1
nep-16,27.7.k.1
ory-comb,27.7.k.1
ple-7h-k,27.7.k.1
pol-celt,27.7.k.1
por-nea,27.7.k.1
raj-celt,27.7.k.1
rjb-celt,27.7.k.1
rjf-celt,27.7.k.1
rji-celt,27.7.k.1
rjn-celt,27.7.k.1
rng-5b67,27.7.k.1
rng-comb,27.7.k.1
sal-nea,27.7.k.1
sar-78,27.7.k.1
sbr-678,27.7.k.1
sbr-comb,27.7.k.1
sck-nea,27.7.k.1
sma-nea,27.7.k.1
skx-67-d,27.7.k.1
sol-7h-k,27.7.k.1
spr-celt,27.7.k.1
trk-nea,27.7.k.1
usk-oth,27.7.k.1
whb-comb,27.7.k.1
whg-7e-k,27.7.k.1
mur-west,27.7.k.1
anb-78ab,27.7.k.1
anp-78ab,27.7.k.1
whb-comb-alt,27.7.k.1
usk-comb,27.7.k.1
nep-7bcj,27.7.k.1
sho-celt,27.7.k.1
syt-celt,27.7.k.1
rja-nea,27.7.k.1
gur-comb,27.7.k.1
bsf-nea,27.7.k.1
rjn-678abd,27.7.k.1
qsc-nea,27.7.k.1
scx-nea,27.7.k.1
thr-nea,27.7.k.1
rsg-nea,27.7.k.1
rhg-nea,27.7.k.1
arg-rest,27.7.k.1
tsu-nea,27.7.k.1
agn.27.nea,27.7.k.1
alf.27.nea,27.7.k.1
ank.27.78ab,27.7.k.1
mon.27.78ab,27.7.k.1
aru.27.6b7-1012,27.7.k.1
bli.27.5b67,27.7.k.1
boc.27.6-8,27.7.k.1
bsf.27.nea,27.7.k.1
bsk.27.nea,27.7.k.1
cod.27.7e-k,27.7.k.1
cyo.27.nea,27.7.k.1
dgs.27.nea,27.7.k.1
gag.27.nea,27.7.k.1
gfb.27.nea,27.7.k.1
guq.27.nea,27.7.k.1
gur.27.3-8,27.7.k.1
had.27.7b-k,27.7.k.1
her.27.irls,27.7.k.1
hke.27.3a46-8abd,27.7.k.1
hom.27.2a4a5b6a7a-ce-k8,27.7.k.1
lin.27.3a4a6-91214,27.7.k.1
mac.27.nea,27.7.k.1
meg.27.7b-k8abd,27.7.k.1
mur.27.67a-ce-k89a,27.7.k.1
nep.fu.16,27.7.k.1
ory.27.nea,27.7.k.1
ple.27.7h-k,27.7.k.1
pol.27.67,27.7.k.1
por.27.nea,27.7.k.1
raj.27.67a-ce-h,27.7.k.1
rhg.27.nea,27.7.k.1
rja.27.nea,27.7.k.1
rjb.27.67a-ce-k,27.7.k.1
rjf.27.67,27.7.k.1
rji.27.67,27.7.k.1
rjn.27.678abd,27.7.k.1
rng.27.5b6712b,27.7.k.1
pil.27.78abd,27.7.k.1
sbr.27.6-8,27.7.k.1
sck.27.nea,27.7.k.1
sho.27.67,27.7.k.1
sol.27.7h-k,27.7.k.1
spr.27.67a-cf-k,27.7.k.1
syt.27.67,27.7.k.1
thr.27.nea,27.7.k.1
sdv.27.nea,27.7.k.1
tsu.27.nea,27.7.k.1
usk.27.3a45b6a7-912b,27.7.k.1
whb.27.1-91214,27.7.k.1
whg.27.7b-ce-k,27.7.k.1
ldb.27.7b-k8abd,27.7.k.1
ctl.27.7f-k,27.7.k.1
sqz.27.7f-k,27.7.k.1
omz.27.7f-k,27.7.k.1
oct.27.7,27.7.k.1
pil.27.7,27.7.k.1
ank.27.78abd,27.7.k.1
mon.27.78abd,27.7.k.1
sqr.27.nea,27.7.k.1
pok.27.7-10,27.7.k.1
lin.27.346-91214,27.7.k.1
raj.27.67a-ce-k,27.7.k.1
hom.27.2a3a4a5b6a7a-ce-k8,27.7.k.1
agn-nea,27.7.k.2
alf-comb,27.7.k.2
ang-78ab,27.7.k.2
arg-comb,27.7.k.2
arg-oth,27.7.k.2
bli-5b67,27.7.k.2
bli-comb,27.7.k.2
bsh-nea,27.7.k.2
boc-nea,27.7.k.2
bsf-comb,27.7.k.2
bsf-nrtn,27.7.k.2
bsk-nea,27.7.k.2
bss-comb,27.7.k.2
cod-7e-k,27.7.k.2
cyo-nea,27.7.k.2
czs-comb,27.7.k.2
dgs-nea,27.7.k.2
ele-nea,27.7.k.2
gag-nea,27.7.k.2
gfb-comb,27.7.k.2
gug-celt,27.7.k.2
gug-comb,27.7.k.2
guq-nea,27.7.k.2
had-7b-k,27.7.k.2
her-irls,27.7.k.2
hke-nrtn,27.7.k.2
hom-west,27.7.k.2
lin-comb,27.7.k.2
lin-oth,27.7.k.2
mac-nea,27.7.k.2
mgw-78,27.7.k.2
mut-comb,27.7.k.2
mut-west,27.7.k.2
nep-16,27.7.k.2
ory-comb,27.7.k.2
ple-7h-k,27.7.k.2
pol-celt,27.7.k.2
por-nea,27.7.k.2
raj-celt,27.7.k.2
rjb-celt,27.7.k.2
rjf-celt,27.7.k.2
rji-celt,27.7.k.2
rjn-celt,27.7.k.2
rng-5b67,27.7.k.2
rng-comb,27.7.k.2
sal-nea,27.7.k.2
sar-78,27.7.k.2
sbr-678,27.7.k.2
sbr-comb,27.7.k.2
sck-nea,27.7.k.2
sma-nea,27.7.k.2
skx-67-d,27.7.k.2
sol-7h-k,27.7.k.2
spr-celt,27.7.k.2
trk-nea,27.7.k.2
usk-oth,27.7.k.2
whb-comb,27.7.k.2
whg-7e-k,27.7.k.2
mur-west,27.7.k.2
anb-78ab,27.7.k.2
anp-78ab,27.7.k.2
whb-comb-alt,27.7.k.2
usk-comb,27.7.k.2
nep-7bcj,27.7.k.2
sho-celt,27.7.k.2
syt-celt,27.7.k.2
rja-nea,27.7.k.2
gur-comb,27.7.k.2
bsf-nea,27.7.k.2
rjn-678abd,27.7.k.2
qsc-nea,27.7.k.2
scx-nea,27.7.k.2
thr-nea,27.7.k.2
rsg-nea,27.7.k.2
rhg-nea,27.7.k.2
arg-rest,27.7.k.2
tsu-nea,27.7.k.2
agn.27.nea,27.7.k.2
alf.27.nea,27.7.k.2
ank.27.78ab,27.7.k.2
mon.27.78ab,27.7.k.2
aru.27.6b7-1012,27.7.k.2
bli.27.5b67,27.7.k.2
boc.27.6-8,27.7.k.2
bsf.27.nea,27.7.k.2
bsk.27.nea,27.7.k.2
cod.27.7e-k,27.7.k.2
cyo.27.nea,27.7.k.2
dgs.27.nea,27.7.k.2
gag.27.nea,27.7.k.2
gfb.27.nea,27.7.k.2
guq.27.nea,27.7.k.2
gur.27.3-8,27.7.k.2
had.27.7b-k,27.7.k.2
her.27.irls,27.7.k.2
hke.27.3a46-8abd,27.7.k.2
hom.27.2a4a5b6a7a-ce-k8,27.7.k.2
lin.27.3a4a6-91214,27.7.k.2
mac.27.nea,27.7.k.2
meg.27.7b-k8abd,27.7.k.2
mur.27.67a-ce-k89a,27.7.k.2
nep.fu.16,27.7.k.2
ory.27.nea,27.7.k.2
ple.27.7h-k,27.7.k.2
pol.27.67,27.7.k.2
por.27.nea,27.7.k.2
raj.27.67a-ce-h,27.7.k.2
rhg.27.nea,27.7.k.2
rja.27.nea,27.7.k.2
rjb.27.67a-ce-k,27.7.k.2
rjf.27.67,27.7.k.2
rji.27.67,27.7.k.2
rjn.27.678abd,27.7.k.2
rng.27.5b6712b,27.7.k.2
pil.27.78abd,27.7.k.2
sbr.27.6-8,27.7.k.2
sck.27.nea,27.7.k.2
sho.27.67,27.7.k.2
sol.27.7h-k,27.7.k.2
spr.27.67a-cf-k,27.7.k.2
syt.27.67,27.7.k.2
thr.27.nea,27.7.k.2
sdv.27.nea,27.7.k.2
tsu.27.nea,27.7.k.2
usk.27.3a45b6a7-912b,27.7.k.2
whb.27.1-91214,27.7.k.2
whg.27.7b-ce-k,27.7.k.2
ldb.27.7b-k8abd,27.7.k.2
ctl.27.7f-k,27.7.k.2
sqz.27.7f-k,27.7.k.2
omz.27.7f-k,27.7.k.2
oct.27.7,27.7.k.2
pil.27.7,27.7.k.2
ank.27.78abd,27.7.k.2
mon.27.78abd,27.7.k.2
sqr.27.nea,27.7.k.2
pok.27.7-10,27.7.k.2
lin.27.346-91214,27.7.k.2
raj.27.67a-ce-k,27.7.k.2
hom.27.2a3a4a5b6a7a-ce-k8,27.7.k.2
agn-nea,27.2.b.1
alf-comb,27.2.b.1
arg-comb,27.2.b.1
arg-oth,27.2.b.1
bli-comb,27.2.b.1
bli-oth,27.2.b.1
bsh-nea,27.2.b.1
bsf-comb,27.2.b.1
bsf-oth,27.2.b.1
bsk-nea,27.2.b.1
bss-comb,27.2.b.1
cap-bars,27.2.b.1
cod-arct,27.2.b.1
cod-coas,27.2.b.1
cyo-nea,27.2.b.1
czs-comb,27.2.b.1
dgs-nea,27.2.b.1
ele-nea,27.2.b.1
gag-nea,27.2.b.1
gfb-comb,27.2.b.1
ghl-arct,27.2.b.1
gug-comb,27.2.b.1
guq-nea,27.2.b.1
had-arct,27.2.b.1
her-noss,27.2.b.1
lin-arct,27.2.b.1
lin-comb,27.2.b.1
mac-nea,27.2.b.1
mut-comb,27.2.b.1
ory-comb,27.2.b.1
pan-barn,27.2.b.1
por-nea,27.2.b.1
rng-comb,27.2.b.1
rng-oth,27.2.b.1
sai-arct,27.2.b.1
sal-nea,27.2.b.1
sbr-comb,27.2.b.1
sck-nea,27.2.b.1
sma-nea,27.2.b.1
smn-arct,27.2.b.1
smr-arct,27.2.b.1
trk-nea,27.2.b.1
usk-arct,27.2.b.1
whb-comb,27.2.b.1
ang-arct,27.2.b.1
whb-comb-alt,27.2.b.1
her-noss-alt,27.2.b.1
usk-comb,27.2.b.1
rjr-234,27.2.b.1
rja-nea,27.2.b.1
bsf-nea,27.2.b.1
qsc-nea,27.2.b.1
scx-nea,27.2.b.1
arg-123a4,27.2.b.1
tsu-nea,27.2.b.1
agn.27.nea,27.2.b.1
alf.27.nea,27.2.b.1
anf.27.1-2,27.2.b.1
aru.27.123a4,27.2.b.1
bli.27.nea,27.2.b.1
bsf.27.nea,27.2.b.1
bsk.27.nea,27.2.b.1
cap.27.1-2,27.2.b.1
cod.27.1-2,27.2.b.1
cod.27.1-2coast,27.2.b.1
cyo.27.nea,27.2.b.1
dgs.27.nea,27.2.b.1
gag.27.nea,27.2.b.1
gfb.27.nea,27.2.b.1
ghl.27.1-2,27.2.b.1
guq.27.nea,27.2.b.1
had.27.1-2,27.2.b.1
her.27.1-24a514a,27.2.b.1
lin.27.1-2,27.2.b.1
mac.27.nea,27.2.b.1
ory.27.nea,27.2.b.1
pra.27.1-2,27.2.b.1
por.27.nea,27.2.b.1
rja.27.nea,27.2.b.1
rjr.27.23a4,27.2.b.1
rng.27.1245a8914ab,27.2.b.1
pok.27.1-2,27.2.b.1
sck.27.nea,27.2.b.1
reb.27.1-2,27.2.b.1
reg.27.1-2,27.2.b.1
sdv.27.nea,27.2.b.1
tsu.27.nea,27.2.b.1
usk.27.1-2,27.2.b.1
whb.27.1-91214,27.2.b.1
omz.27.1-2,27.2.b.1
seh.27.125a14,27.2.b.1
sez.27.2514,27.2.b.1
agn-nea,27.2.b.2
alf-comb,27.2.b.2
arg-comb,27.2.b.2
arg-oth,27.2.b.2
bli-comb,27.2.b.2
bli-oth,27.2.b.2
bsh-nea,27.2.b.2
bsf-comb,27.2.b.2
bsf-oth,27.2.b.2
bsk-nea,27.2.b.2
bss-comb,27.2.b.2
cap-bars,27.2.b.2
cod-arct,27.2.b.2
cod-coas,27.2.b.2
cyo-nea,27.2.b.2
czs-comb,27.2.b.2
dgs-nea,27.2.b.2
ele-nea,27.2.b.2
gag-nea,27.2.b.2
gfb-comb,27.2.b.2
ghl-arct,27.2.b.2
gug-comb,27.2.b.2
guq-nea,27.2.b.2
had-arct,27.2.b.2
her-noss,27.2.b.2
lin-arct,27.2.b.2
lin-comb,27.2.b.2
mac-nea,27.2.b.2
mut-comb,27.2.b.2
ory-comb,27.2.b.2
pan-barn,27.2.b.2
por-nea,27.2.b.2
rng-comb,27.2.b.2
rng-oth,27.2.b.2
sai-arct,27.2.b.2
sal-nea,27.2.b.2
sbr-comb,27.2.b.2
sck-nea,27.2.b.2
sma-nea,27.2.b.2
smn-arct,27.2.b.2
smr-arct,27.2.b.2
trk-nea,27.2.b.2
usk-arct,27.2.b.2
whb-comb,27.2.b.2
ang-arct,27.2.b.2
whb-comb-alt,27.2.b.2
her-noss-alt,27.2.b.2
usk-comb,27.2.b.2
rjr-234,27.2.b.2
rja-nea,27.2.b.2
bsf-nea,27.2.b.2
qsc-nea,27.2.b.2
scx-nea,27.2.b.2
arg-123a4,27.2.b.2
tsu-nea,27.2.b.2
agn.27.nea,27.2.b.2
alf.27.nea,27.2.b.2
anf.27.1-2,27.2.b.2
aru.27.123a4,27.2.b.2
bli.27.nea,27.2.b.2
bsf.27.nea,27.2.b.2
bsk.27.nea,27.2.b.2
cap.27.1-2,27.2.b.2
cod.27.1-2,27.2.b.2
cod.27.1-2coast,27.2.b.2
cyo.27.nea,27.2.b.2
dgs.27.nea,27.2.b.2
gag.27.nea,27.2.b.2
gfb.27.nea,27.2.b.2
ghl.27.1-2,27.2.b.2
guq.27.nea,27.2.b.2
had.27.1-2,27.2.b.2
her.27.1-24a514a,27.2.b.2
lin.27.1-2,27.2.b.2
mac.27.nea,27.2.b.2
ory.27.nea,27.2.b.2
pra.27.1-2,27.2.b.2
por.27.nea,27.2.b.2
rja.27.nea,27.2.b.2
rjr.27.23a4,27.2.b.2
rng.27.1245a8914ab,27.2.b.2
pok.27.1-2,27.2.b.2
sck.27.nea,27.2.b.2
reb.27.1-2,27.2.b.2
reg.27.1-2,27.2.b.2
sdv.27.nea,27.2.b.2
tsu.27.nea,27.2.b.2
usk.27.1-2,27.2.b.2
whb.27.1-91214,27.2.b.2
omz.27.1-2,27.2.b.2
seh.27.125a14,27.2.b.2
sez.27.2514,27.2.b.2
agn-nea,27.12.a.1
alf-comb,27.12.a.1
arg-comb,27.12.a.1
arg-oth,27.12.a.1
bli-comb,27.12.a.1
bli-oth,27.12.a.1
bsh-nea,27.12.a.1
bsf-comb,27.12.a.1
bsk-nea,27.12.a.1
bss-comb,27.12.a.1
cyo-nea,27.12.a.1
czs-comb,27.12.a.1
dgs-nea,27.12.a.1
ele-nea,27.12.a.1
gag-nea,27.12.a.1
gfb-comb,27.12.a.1
ghl-grn,27.12.a.1
gug-comb,27.12.a.1
guq-nea,27.12.a.1
lin-comb,27.12.a.1
lin-oth,27.12.a.1
mut-comb,27.12.a.1
ory-comb,27.12.a.1
por-nea,27.12.a.1
raj-mar,27.12.a.1
rng-1012,27.12.a.1
rng-comb,27.12.a.1
sal-nea,27.12.a.1
sbr-comb,27.12.a.1
sck-nea,27.12.a.1
sma-nea,27.12.a.1
smn-dp,27.12.a.1
smn-sp,27.12.a.1
smr-5614,27.12.a.1
trk-nea,27.12.a.1
usk-mar,27.12.a.1
whb-comb,27.12.a.1
whb-comb-alt,27.12.a.1
usk-comb,27.12.a.1
rja-nea,27.12.a.1
qsc-nea,27.12.a.1
scx-nea,27.12.a.1
rsg-nea,27.12.a.1
rhg-nea,27.12.a.1
arg-rest,27.12.a.1
tsu-nea,27.12.a.1
agn.27.nea,27.12.a.1
alf.27.nea,27.12.a.1
aru.27.6b7-1012,27.12.a.1
bli.27.nea,27.12.a.1
bsk.27.nea,27.12.a.1
cyo.27.nea,27.12.a.1
dgs.27.nea,27.12.a.1
gag.27.nea,27.12.a.1
gfb.27.nea,27.12.a.1
ghl.27.561214,27.12.a.1
guq.27.nea,27.12.a.1
lin.27.3a4a6-91214,27.12.a.1
ory.27.nea,27.12.a.1
por.27.nea,27.12.a.1
raj.27.1012,27.12.a.1
rhg.27.nea,27.12.a.1
rja.27.nea,27.12.a.1
rng.27.5a10b12ac14b,27.12.a.1
sck.27.nea,27.12.a.1
reb.2127.dp,27.12.a.1
reb.2127.sp,27.12.a.1
reg.27.561214,27.12.a.1
sdv.27.nea,27.12.a.1
tsu.27.nea,27.12.a.1
usk.27.12ac,27.12.a.1
whb.27.1-91214,27.12.a.1
lin.27.346-91214,27.12.a.1
agn-nea,27.12.a.2
alf-comb,27.12.a.2
arg-comb,27.12.a.2
arg-oth,27.12.a.2
bli-comb,27.12.a.2
bli-oth,27.12.a.2
bsh-nea,27.12.a.2
bsf-comb,27.12.a.2
bsk-nea,27.12.a.2
bss-comb,27.12.a.2
cyo-nea,27.12.a.2
czs-comb,27.12.a.2
dgs-nea,27.12.a.2
ele-nea,27.12.a.2
gag-nea,27.12.a.2
gfb-comb,27.12.a.2
ghl-grn,27.12.a.2
gug-comb,27.12.a.2
guq-nea,27.12.a.2
lin-comb,27.12.a.2
lin-oth,27.12.a.2
mut-comb,27.12.a.2
ory-comb,27.12.a.2
por-nea,27.12.a.2
raj-mar,27.12.a.2
rng-comb,27.12.a.2
sal-nea,27.12.a.2
sbr-comb,27.12.a.2
sck-nea,27.12.a.2
sma-nea,27.12.a.2
smn-dp,27.12.a.2
smn-sp,27.12.a.2
smr-5614,27.12.a.2
trk-nea,27.12.a.2
usk-mar,27.12.a.2
whb-comb,27.12.a.2
whb-comb-alt,27.12.a.2
usk-comb,27.12.a.2
rja-nea,27.12.a.2
qsc-nea,27.12.a.2
scx-nea,27.12.a.2
rsg-nea,27.12.a.2
rhg-nea,27.12.a.2
arg-rest,27.12.a.2
tsu-nea,27.12.a.2
agn.27.nea,27.12.a.2
alf.27.nea,27.12.a.2
aru.27.6b7-1012,27.12.a.2
bli.27.nea,27.12.a.2
bsk.27.nea,27.12.a.2
cyo.27.nea,27.12.a.2
dgs.27.nea,27.12.a.2
gag.27.nea,27.12.a.2
gfb.27.nea,27.12.a.2
ghl.27.561214,27.12.a.2
guq.27.nea,27.12.a.2
lin.27.3a4a6-91214,27.12.a.2
ory.27.nea,27.12.a.2
por.27.nea,27.12.a.2
raj.27.1012,27.12.a.2
rhg.27.nea,27.12.a.2
rja.27.nea,27.12.a.2
sck.27.nea,27.12.a.2
reb.2127.dp,27.12.a.2
reb.2127.sp,27.12.a.2
reg.27.561214,27.12.a.2
sdv.27.nea,27.12.a.2
tsu.27.nea,27.12.a.2
usk.27.12ac,27.12.a.2
whb.27.1-91214,27.12.a.2
agn-nea,27.12.a.3
alf-comb,27.12.a.3
arg-comb,27.12.a.3
arg-oth,27.12.a.3
bli-comb,27.12.a.3
bli-oth,27.12.a.3
bsh-nea,27.12.a.3
bsf-comb,27.12.a.3
bsk-nea,27.12.a.3
bss-comb,27.12.a.3
cyo-nea,27.12.a.3
czs-comb,27.12.a.3
dgs-nea,27.12.a.3
ele-nea,27.12.a.3
gag-nea,27.12.a.3
gfb-comb,27.12.a.3
ghl-grn,27.12.a.3
gug-comb,27.12.a.3
guq-nea,27.12.a.3
lin-comb,27.12.a.3
lin-oth,27.12.a.3
mut-comb,27.12.a.3
ory-comb,27.12.a.3
por-nea,27.12.a.3
raj-mar,27.12.a.3
rng-comb,27.12.a.3
sal-nea,27.12.a.3
sbr-comb,27.12.a.3
sck-nea,27.12.a.3
sma-nea,27.12.a.3
smn-dp,27.12.a.3
smn-sp,27.12.a.3
smr-5614,27.12.a.3
trk-nea,27.12.a.3
usk-mar,27.12.a.3
whb-comb,27.12.a.3
whb-comb-alt,27.12.a.3
usk-comb,27.12.a.3
rja-nea,27.12.a.3
qsc-nea,27.12.a.3
scx-nea,27.12.a.3
rsg-nea,27.12.a.3
rhg-nea,27.12.a.3
arg-rest,27.12.a.3
tsu-nea,27.12.a.3
agn.27.nea,27.12.a.3
alf.27.nea,27.12.a.3
aru.27.6b7-1012,27.12.a.3
bli.27.nea,27.12.a.3
bsk.27.nea,27.12.a.3
cyo.27.nea,27.12.a.3
dgs.27.nea,27.12.a.3
gag.27.nea,27.12.a.3
gfb.27.nea,27.12.a.3
ghl.27.561214,27.12.a.3
guq.27.nea,27.12.a.3
lin.27.3a4a6-91214,27.12.a.3
ory.27.nea,27.12.a.3
por.27.nea,27.12.a.3
raj.27.1012,27.12.a.3
rhg.27.nea,27.12.a.3
rja.27.nea,27.12.a.3
sck.27.nea,27.12.a.3
reb.2127.dp,27.12.a.3
reb.2127.sp,27.12.a.3
reg.27.561214,27.12.a.3
sdv.27.nea,27.12.a.3
tsu.27.nea,27.12.a.3
usk.27.12ac,27.12.a.3
whb.27.1-91214,27.12.a.3
lin.27.346-91214,27.12.a.3
agn-nea,27.12.a.4
alf-comb,27.12.a.4
arg-comb,27.12.a.4
arg-oth,27.12.a.4
bli-comb,27.12.a.4
bli-oth,27.12.a.4
bsh-nea,27.12.a.4
bsf-comb,27.12.a.4
bsk-nea,27.12.a.4
bss-comb,27.12.a.4
cyo-nea,27.12.a.4
czs-comb,27.12.a.4
dgs-nea,27.12.a.4
ele-nea,27.12.a.4
gag-nea,27.12.a.4
gfb-comb,27.12.a.4
ghl-grn,27.12.a.4
gug-comb,27.12.a.4
guq-nea,27.12.a.4
lin-comb,27.12.a.4
lin-oth,27.12.a.4
mut-comb,27.12.a.4
ory-comb,27.12.a.4
por-nea,27.12.a.4
raj-mar,27.12.a.4
rng-comb,27.12.a.4
sal-nea,27.12.a.4
sbr-comb,27.12.a.4
sck-nea,27.12.a.4
sma-nea,27.12.a.4
smn-dp,27.12.a.4
smn-sp,27.12.a.4
smr-5614,27.12.a.4
trk-nea,27.12.a.4
usk-mar,27.12.a.4
whb-comb,27.12.a.4
whb-comb-alt,27.12.a.4
usk-comb,27.12.a.4
rja-nea,27.12.a.4
qsc-nea,27.12.a.4
scx-nea,27.12.a.4
thr-nea,27.12.a.4
rsg-nea,27.12.a.4
rhg-nea,27.12.a.4
arg-rest,27.12.a.4
tsu-nea,27.12.a.4
agn.27.nea,27.12.a.4
alf.27.nea,27.12.a.4
aru.27.6b7-1012,27.12.a.4
bli.27.nea,27.12.a.4
bsk.27.nea,27.12.a.4
cyo.27.nea,27.12.a.4
dgs.27.nea,27.12.a.4
gag.27.nea,27.12.a.4
gfb.27.nea,27.12.a.4
ghl.27.561214,27.12.a.4
guq.27.nea,27.12.a.4
gur.27.3-8,27.12.a.4
lin.27.3a4a6-91214,27.12.a.4
ory.27.nea,27.12.a.4
por.27.nea,27.12.a.4
raj.27.1012,27.12.a.4
rhg.27.nea,27.12.a.4
rja.27.nea,27.12.a.4
sck.27.nea,27.12.a.4
reb.2127.dp,27.12.a.4
reb.2127.sp,27.12.a.4
reg.27.561214,27.12.a.4
thr.27.nea,27.12.a.4
sdv.27.nea,27.12.a.4
tsu.27.nea,27.12.a.4
usk.27.12ac,27.12.a.4
whb.27.1-91214,27.12.a.4
lin.27.346-91214,27.12.a.4
pok.27.7-10,27.8.e
lin.27.346-91214,27.8.e
agn-nea,27.8.e.1
alf-comb,27.8.e.1
ane-bisc,27.8.e.1
arg-comb,27.8.e.1
arg-oth,27.8.e.1
bli-comb,27.8.e.1
bli-oth,27.8.e.1
bsh-nea,27.8.e.1
boc-nea,27.8.e.1
bsf-89,27.8.e.1
bsf-comb,27.8.e.1
bsk-nea,27.8.e.1
bss-comb,27.8.e.1
cyo-nea,27.8.e.1
czs-comb,27.8.e.1
dgs-nea,27.8.e.1
ele-nea,27.8.e.1
gag-nea,27.8.e.1
gfb-comb,27.8.e.1
gug-89a,27.8.e.1
gug-comb,27.8.e.1
guq-nea,27.8.e.1
hom-west,27.8.e.1
lin-comb,27.8.e.1
lin-oth,27.8.e.1
mac-nea,27.8.e.1
mut-comb,27.8.e.1
mut-west,27.8.e.1
ory-comb,27.8.e.1
ple-89a,27.8.e.1
pol-89a,27.8.e.1
por-nea,27.8.e.1
raj-89a,27.8.e.1
rjb-89a,27.8.e.1
rjc-bisc,27.8.e.1
rjm-bisc,27.8.e.1
rjn-bisc,27.8.e.1
rng-comb,27.8.e.1
rng-oth,27.8.e.1
sal-nea,27.8.e.1
sbr-678,27.8.e.1
sbr-comb,27.8.e.1
sck-nea,27.8.e.1
sma-nea,27.8.e.1
skx-89a,27.8.e.1
trk-nea,27.8.e.1
usk-oth,27.8.e.1
whb-comb,27.8.e.1
whg-89a,27.8.e.1
mur-west,27.8.e.1
whb-comb-alt,27.8.e.1
usk-comb,27.8.e.1
sho-89a,27.8.e.1
rja-nea,27.8.e.1
gur-comb,27.8.e.1
bsf-nea,27.8.e.1
qsc-nea,27.8.e.1
scx-nea,27.8.e.1
thr-nea,27.8.e.1
rsg-nea,27.8.e.1
rhg-nea,27.8.e.1
arg-rest,27.8.e.1
tsu-nea,27.8.e.1
agn.27.nea,27.8.e.1
alf.27.nea,27.8.e.1
ane.27.8,27.8.e.1
aru.27.6b7-1012,27.8.e.1
bli.27.nea,27.8.e.1
boc.27.6-8,27.8.e.1
bsf.27.nea,27.8.e.1
bsk.27.nea,27.8.e.1
cyo.27.nea,27.8.e.1
dgs.27.nea,27.8.e.1
gag.27.nea,27.8.e.1
gfb.27.nea,27.8.e.1
guq.27.nea,27.8.e.1
gur.27.3-8,27.8.e.1
hom.27.2a4a5b6a7a-ce-k8,27.8.e.1
lin.27.3a4a6-91214,27.8.e.1
mac.27.nea,27.8.e.1
mur.27.67a-ce-k89a,27.8.e.1
ory.27.nea,27.8.e.1
ple.27.89a,27.8.e.1
pol.27.89a,27.8.e.1
por.27.nea,27.8.e.1
raj.27.89a,27.8.e.1
rhg.27.nea,27.8.e.1
rja.27.nea,27.8.e.1
rjb.27.89a,27.8.e.1
rjc.27.8,27.8.e.1
rjm.27.8,27.8.e.1
rng.27.1245a8914ab,27.8.e.1
sbr.27.6-8,27.8.e.1
sck.27.nea,27.8.e.1
sho.27.89a,27.8.e.1
thr.27.nea,27.8.e.1
sdv.27.nea,27.8.e.1
tsu.27.nea,27.8.e.1
usk.27.3a45b6a7-912b,27.8.e.1
whb.27.1-91214,27.8.e.1
whg.27.89a,27.8.e.1
sqr.27.nea,27.8.e.1
pok.27.7-10,27.8.e.1
