Year,StockKeyLabel,F,SSB,FishingPressureDescription,StockSizeDescription,Landings,Catches,Discards,AssessmentYear,Flim,Fpa,Bpa,Blim,FMSY,MSYBtrigger,Ecoregion,landings
1988,ple.27.7a,0.68,7949,F,SSB,5002,NA,752,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
1989,ple.27.7a,0.6,7089,F,SSB,4362,NA,628,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
1990,ple.27.7a,0.59,6449,F,SSB,3272,NA,436,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
1991,ple.27.7a,0.6,5137,F,SSB,2557,NA,573,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
1992,ple.27.7a,0.73,5140,F,SSB,3260,NA,681,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
1993,ple.27.7a,0.65,4326,F,SSB,2000,NA,659,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
1994,ple.27.7a,0.64,4559,F,SSB,2067,NA,735,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
1995,ple.27.7a,0.58,3943,F,SSB,1874,NA,717,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
1996,ple.27.7a,0.53,4252,F,SSB,1706,NA,812,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
1997,ple.27.7a,0.52,4500,F,SSB,1873,NA,1373,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
1998,ple.27.7a,0.5,4863,F,SSB,1765,NA,2263,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
1999,ple.27.7a,0.39,5666,F,SSB,1600,NA,1796,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2000,ple.27.7a,0.33,6262,F,SSB,1372,NA,1306,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2001,ple.27.7a,0.28,7568,F,SSB,1473,NA,1100,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2002,ple.27.7a,0.24,9002,F,SSB,1624,NA,1085,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2003,ple.27.7a,0.196,10816,F,SSB,1559,NA,1109,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2004,ple.27.7a,0.149,10827,F,SSB,1142,NA,1031,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2005,ple.27.7a,0.191,10466,F,SSB,1282,NA,1210,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2006,ple.27.7a,0.21,9332,F,SSB,934,NA,1254,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2007,ple.27.7a,0.22,7706,F,SSB,806,NA,1744,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2008,ple.27.7a,0.176,7734,F,SSB,563,NA,1268,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2009,ple.27.7a,0.132,8868,F,SSB,455,NA,1132,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2010,ple.27.7a,0.188,8918,F,SSB,378,NA,2561,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2011,ple.27.7a,0.125,10689,F,SSB,594,NA,603,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2012,ple.27.7a,0.126,9017,F,SSB,501,NA,1010,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2013,ple.27.7a,0.085,10968,F,SSB,303,NA,725,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2014,ple.27.7a,0.088,11082,F,SSB,287,NA,943,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2015,ple.27.7a,0.06,14733,F,SSB,440,NA,572,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2016,ple.27.7a,0.053,21058,F,SSB,684,NA,414,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2017,ple.27.7a,0.066,15892,F,SSB,586,NA,852,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2018,ple.27.7a,0.068,17256,F,SSB,435,NA,395,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2019,ple.27.7a,0.074,16117,F,SSB,465,NA,537,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2020,ple.27.7a,0.053,12565,F,SSB,330,NA,271,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2021,ple.27.7a,0.072,11333,F,SSB,276,NA,392,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2022,ple.27.7a,0.086,8548,F,SSB,180,NA,484,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
2023,ple.27.7a,NA,9877,F,SSB,NA,NA,NA,2023,0.5,0.403,5294,3958,0.196,8757,Celtic Seas,NA
1908,ple.27.7bc,NA,NA,F,SSB,135,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1909,ple.27.7bc,NA,NA,F,SSB,49,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1910,ple.27.7bc,NA,NA,F,SSB,36,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1911,ple.27.7bc,NA,NA,F,SSB,56,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1912,ple.27.7bc,NA,NA,F,SSB,41,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1913,ple.27.7bc,NA,NA,F,SSB,54,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1914,ple.27.7bc,NA,NA,F,SSB,85,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1915,ple.27.7bc,NA,NA,F,SSB,24,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1916,ple.27.7bc,NA,NA,F,SSB,22,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1917,ple.27.7bc,NA,NA,F,SSB,36,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1918,ple.27.7bc,NA,NA,F,SSB,29,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1919,ple.27.7bc,NA,NA,F,SSB,33,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1920,ple.27.7bc,NA,NA,F,SSB,40,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1921,ple.27.7bc,NA,NA,F,SSB,43,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1922,ple.27.7bc,NA,NA,F,SSB,38,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1923,ple.27.7bc,NA,NA,F,SSB,31,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1924,ple.27.7bc,NA,NA,F,SSB,170,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1925,ple.27.7bc,NA,NA,F,SSB,33,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1926,ple.27.7bc,NA,NA,F,SSB,65,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1927,ple.27.7bc,NA,NA,F,SSB,185,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1928,ple.27.7bc,NA,NA,F,SSB,82,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1929,ple.27.7bc,NA,NA,F,SSB,318,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1930,ple.27.7bc,NA,NA,F,SSB,146,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1931,ple.27.7bc,NA,NA,F,SSB,304,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1932,ple.27.7bc,NA,NA,F,SSB,506,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1933,ple.27.7bc,NA,NA,F,SSB,653,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1934,ple.27.7bc,NA,NA,F,SSB,470,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1935,ple.27.7bc,NA,NA,F,SSB,300,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1936,ple.27.7bc,NA,NA,F,SSB,349,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1937,ple.27.7bc,NA,NA,F,SSB,326,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1938,ple.27.7bc,NA,NA,F,SSB,404,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1939,ple.27.7bc,NA,NA,F,SSB,24,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1940,ple.27.7bc,NA,NA,F,SSB,47,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1941,ple.27.7bc,NA,NA,F,SSB,43,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1942,ple.27.7bc,NA,NA,F,SSB,41,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1943,ple.27.7bc,NA,NA,F,SSB,29,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1944,ple.27.7bc,NA,NA,F,SSB,42,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1945,ple.27.7bc,NA,NA,F,SSB,30,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1946,ple.27.7bc,NA,NA,F,SSB,37,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1947,ple.27.7bc,NA,NA,F,SSB,50,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1948,ple.27.7bc,NA,NA,F,SSB,55,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1949,ple.27.7bc,NA,NA,F,SSB,83,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1950,ple.27.7bc,NA,NA,F,SSB,347,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1951,ple.27.7bc,NA,NA,F,SSB,143,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1952,ple.27.7bc,NA,NA,F,SSB,184,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1953,ple.27.7bc,NA,NA,F,SSB,396,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1954,ple.27.7bc,NA,NA,F,SSB,350,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1955,ple.27.7bc,NA,NA,F,SSB,210,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1956,ple.27.7bc,NA,NA,F,SSB,239,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1957,ple.27.7bc,NA,NA,F,SSB,141,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1958,ple.27.7bc,NA,NA,F,SSB,275,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1959,ple.27.7bc,NA,NA,F,SSB,451,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1960,ple.27.7bc,NA,NA,F,SSB,246,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1961,ple.27.7bc,NA,NA,F,SSB,212,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1962,ple.27.7bc,NA,NA,F,SSB,281,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1963,ple.27.7bc,NA,NA,F,SSB,540,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1964,ple.27.7bc,NA,NA,F,SSB,495,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1965,ple.27.7bc,NA,NA,F,SSB,518,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1966,ple.27.7bc,NA,NA,F,SSB,128,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1967,ple.27.7bc,NA,NA,F,SSB,296,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1968,ple.27.7bc,NA,NA,F,SSB,492,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1969,ple.27.7bc,NA,NA,F,SSB,382,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1970,ple.27.7bc,NA,NA,F,SSB,234,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1971,ple.27.7bc,NA,NA,F,SSB,90,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1972,ple.27.7bc,NA,NA,F,SSB,234,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1973,ple.27.7bc,NA,NA,F,SSB,185,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1974,ple.27.7bc,NA,NA,F,SSB,152,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1975,ple.27.7bc,NA,NA,F,SSB,163,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1976,ple.27.7bc,NA,NA,F,SSB,142,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1977,ple.27.7bc,NA,NA,F,SSB,139,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1978,ple.27.7bc,NA,NA,F,SSB,138,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1979,ple.27.7bc,NA,NA,F,SSB,125,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1980,ple.27.7bc,NA,NA,F,SSB,219,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1981,ple.27.7bc,NA,NA,F,SSB,206,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1982,ple.27.7bc,NA,NA,F,SSB,156,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1983,ple.27.7bc,NA,NA,F,SSB,152,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1984,ple.27.7bc,NA,NA,F,SSB,118,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1985,ple.27.7bc,NA,NA,F,SSB,167,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1986,ple.27.7bc,NA,NA,F,SSB,130,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1987,ple.27.7bc,NA,NA,F,SSB,167,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1988,ple.27.7bc,NA,NA,F,SSB,168,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1989,ple.27.7bc,NA,NA,F,SSB,174,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1990,ple.27.7bc,NA,NA,F,SSB,233,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1991,ple.27.7bc,NA,NA,F,SSB,191,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1992,ple.27.7bc,NA,NA,F,SSB,192,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1993,ple.27.7bc,NA,NA,F,SSB,196,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1994,ple.27.7bc,NA,NA,F,SSB,206,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1995,ple.27.7bc,NA,NA,F,SSB,246,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1996,ple.27.7bc,NA,NA,F,SSB,240,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1997,ple.27.7bc,NA,NA,F,SSB,213,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1998,ple.27.7bc,NA,NA,F,SSB,183,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1999,ple.27.7bc,NA,NA,F,SSB,172,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2000,ple.27.7bc,NA,NA,F,SSB,108,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2001,ple.27.7bc,NA,NA,F,SSB,87,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2002,ple.27.7bc,NA,NA,F,SSB,71,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2003,ple.27.7bc,NA,NA,F,SSB,72,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2004,ple.27.7bc,NA,NA,F,SSB,55,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2005,ple.27.7bc,NA,NA,F,SSB,38,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2006,ple.27.7bc,NA,NA,F,SSB,30,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2007,ple.27.7bc,NA,NA,F,SSB,34,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2008,ple.27.7bc,NA,NA,F,SSB,35,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2009,ple.27.7bc,NA,NA,F,SSB,53,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2010,ple.27.7bc,NA,NA,F,SSB,33,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2011,ple.27.7bc,NA,NA,F,SSB,16,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2012,ple.27.7bc,NA,NA,F,SSB,26,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2013,ple.27.7bc,NA,NA,F,SSB,18,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2014,ple.27.7bc,NA,NA,F,SSB,23,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2015,ple.27.7bc,NA,NA,F,SSB,22,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2016,ple.27.7bc,NA,NA,F,SSB,29,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2017,ple.27.7bc,NA,NA,F,SSB,12,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2018,ple.27.7bc,NA,NA,F,SSB,9,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2019,ple.27.7bc,NA,NA,F,SSB,9,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2020,ple.27.7bc,NA,NA,F,SSB,6,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2021,ple.27.7bc,NA,NA,F,SSB,3,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2022,ple.27.7bc,NA,NA,F,SSB,2,NA,NA,2023,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1980,ple.27.7d,0.245,8249,F,SSB,2223,2609,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1981,ple.27.7d,0.296,10979,F,SSB,4009,4730,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1982,ple.27.7d,0.349,13259,F,SSB,4040,4865,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1983,ple.27.7d,0.392,13083,F,SSB,4093,5049,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1984,ple.27.7d,0.41,12823,F,SSB,4249,5289,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1985,ple.27.7d,0.408,12618,F,SSB,5000,5984,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1986,ple.27.7d,0.399,12605,F,SSB,5673,6843,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1987,ple.27.7d,0.397,15458,F,SSB,7006,8880,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1988,ple.27.7d,0.405,20440,F,SSB,8785,10738,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1989,ple.27.7d,0.41,21302,F,SSB,7093,8500,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1990,ple.27.7d,0.388,17974,F,SSB,7349,8514,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1991,ple.27.7d,0.346,14069,F,SSB,6362,8179,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1992,ple.27.7d,0.319,11709,F,SSB,5219,8459,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1993,ple.27.7d,0.325,10990,F,SSB,4479,7080,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1994,ple.27.7d,0.369,10158,F,SSB,5047,6456,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1995,ple.27.7d,0.442,8448,F,SSB,4196,5319,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1996,ple.27.7d,0.512,7099,F,SSB,4430,5702,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1997,ple.27.7d,0.517,7558,F,SSB,5180,7213,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1998,ple.27.7d,0.465,10467,F,SSB,4831,7264,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1999,ple.27.7d,0.406,13810,F,SSB,5268,7287,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2000,ple.27.7d,0.375,14251,F,SSB,4521,6096,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2001,ple.27.7d,0.372,12440,F,SSB,4380,5655,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2002,ple.27.7d,0.376,11251,F,SSB,4846,6096,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2003,ple.27.7d,0.366,11272,F,SSB,3610,4900,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2004,ple.27.7d,0.337,12044,F,SSB,4206,5174,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2005,ple.27.7d,0.307,12286,F,SSB,3485,4269,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2006,ple.27.7d,0.288,12534,F,SSB,3225,3952,727,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2007,ple.27.7d,0.281,12675,F,SSB,3381,4601,1220,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2008,ple.27.7d,0.279,12739,F,SSB,3278,4166,888,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2009,ple.27.7d,0.264,13446,F,SSB,3124,4597,1473,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2010,ple.27.7d,0.226,15427,F,SSB,3910,6322,2412,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2011,ple.27.7d,0.183,21102,F,SSB,3291,5217,1926,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2012,ple.27.7d,0.154,31553,F,SSB,3178,6221,3043,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2013,ple.27.7d,0.142,42367,F,SSB,3604,6300,2696,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2014,ple.27.7d,0.145,47320,F,SSB,3675,7000,3325,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2015,ple.27.7d,0.159,48308,F,SSB,2957,5325,2368,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2016,ple.27.7d,0.183,50254,F,SSB,3617,6707,3090,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2017,ple.27.7d,0.215,49390,F,SSB,3689,7764,4075,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2018,ple.27.7d,0.243,43844,F,SSB,3975,8934,4959,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2019,ple.27.7d,0.255,37648,F,SSB,2836,9047,6211,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2020,ple.27.7d,0.243,33796,F,SSB,1728,3629,1901,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2021,ple.27.7d,0.216,31442,F,SSB,1078,3008,1930,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2022,ple.27.7d,0.187,27848,F,SSB,1233,6380,5147,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
2023,ple.27.7d,NA,31839,F,SSB,NA,NA,NA,2023,0.381,0.238,37761,27174,0.156,37761,Greater North Sea,NA
1996,ple.27.7e,NA,NA,F,B_index,1266,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2006,ple.27.7e,NA,0.55,F,B_index,1411,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2008,ple.27.7e,NA,0.39,F,B_index,1112,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1992,ple.27.7e,NA,NA,F,B_index,1882,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1997,ple.27.7e,NA,NA,F,B_index,1583,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1994,ple.27.7e,NA,NA,F,B_index,1404,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1998,ple.27.7e,NA,NA,F,B_index,1346,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2001,ple.27.7e,NA,NA,F,B_index,1310,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1993,ple.27.7e,NA,NA,F,B_index,1614,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2002,ple.27.7e,NA,NA,F,B_index,1472,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2003,ple.27.7e,NA,0.5,F,B_index,1387,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2004,ple.27.7e,NA,0.71,F,B_index,1337,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2000,ple.27.7e,NA,NA,F,B_index,1626,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2005,ple.27.7e,NA,0.5,F,B_index,1319,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1986,ple.27.7e,NA,NA,F,B_index,2078,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
1991,ple.27.7e,NA,NA,F,B_index,2183,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
2007,ple.27.7e,NA,0.28,F,B_index,1146,NA,NA,2022,NA,NA,NA,NA,NA,NA,Celtic Seas,NA
