Stockid,Status,Assessment Url,DOWNLOAD URL DUMMY,Meeting,Method,Stock Long,Common Name,F Gsa Lib,F Subname,Area,Areaw,Asses Year,Bref,F Division,F Divname,F Subarea,Fref,ID,Scientific Name,Smu Name,Stock,Version,Year,B Bref,Biomass,Bref Point,Catch,F,F Fref,Fref Point,Landings,LOGR,LOGSSB,LOGTC,Number of Records,R,SSB,TC
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 01,European Hake,GSA1,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2013,Merluccius merluccius,Northern Alboran Sea,HKE,2019_12_18,2013,,10783,,5360,"1,85","4,868","0,38",,141960,2791,5360,1,141960,2791,5360
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 01,European Hake,GSA1,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2014,Merluccius merluccius,Northern Alboran Sea,HKE,2019_12_18,2014,,8530,,4557,"1,9",5,"0,38",,115253,2573,4557,1,115253,2573,4557
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 01,European Hake,GSA1,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2015,Merluccius merluccius,Northern Alboran Sea,HKE,2019_12_18,2015,,7046,,3433,"1,88","4,947","0,38",,126301,1900,3433,1,126301,1900,3433
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 01,European Hake,GSA1,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2016,Merluccius merluccius,Northern Alboran Sea,HKE,2019_12_18,2016,,6895,,2976,"1,82","4,789","0,38",,123527,1546,2976,1,123527,1546,2976
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 01,European Hake,GSA1,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2017,Merluccius merluccius,Northern Alboran Sea,HKE,2019_12_18,2017,,7997,,3403,"1,82","4,789","0,38",,178091,1676,3403,1,178091,1676,3403
HKE_1_5_6_7_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,European Hake in SA 01,European Hake,GSA1,Western Mediterranean,01_05_06_07,SA 01 SA 05 SA 06 SA 07,2019,,37.1.1,Balearic,37.1,F0.1,HKE_1_5_6_7_EWG19_10_2018,Merluccius merluccius,Northern Alboran Sea,HKE,2019_12_18,2018,,7332,,3444,"1,87","4,921","0,38",,143728,1729,3444,1,143728,1729,3444
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2004,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2004,,,,158,"1,52","2,815","0,54",,6939,203,158,1,6939,203,158
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2005,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2005,,,,156,"1,51","2,796","0,54",,9132,241,156,1,9132,241,156
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2006,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2006,,,,168,"1,41","2,611","0,54",,10702,263,168,1,10702,263,168
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2007,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2007,,,,186,"1,28","2,37","0,54",,10875,298,186,1,10875,298,186
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2008,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2008,,,,199,"1,26","2,333","0,54",,10197,289,199,1,10197,289,199
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2009,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2009,,,,215,"1,44","2,667","0,54",,9309,268,215,1,9309,268,215
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2010,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2010,,,,192,"1,74","3,222","0,54",,8206,187,192,1,8206,187,192
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2011,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2011,,,,158,"1,88","3,481","0,54",,6945,164,158,1,6945,164,158
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2012,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2012,,,,118,"1,66","3,074","0,54",,6146,139,118,1,6146,139,118
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2013,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2013,,,,106,"1,3","2,407","0,54",,6566,172,106,1,6566,172,106
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2014,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2014,,,,115,"1,09","2,019","0,54",,8793,215,115,1,8793,215,115
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2015,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2015,,,,162,"1,12","2,074","0,54",,12197,296,162,1,12197,296,162
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2016,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2016,,,,244,"1,34","2,481","0,54",,12646,355,244,1,12646,355,244
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2017,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2017,,,,265,"1,63","3,019","0,54",,8110,263,265,1,8110,263,265
MUT_1_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Red mullet in SA 1,Red mullet,GSA1,Western Mediterranean,1,SA 1,2019,,37.1.1,Balearic,37.1,F0.1,MUT_1_EWG19_10_2018,Mullus barbatus,Northern Alboran Sea,MUT,2019_12_18,2018,,,,169,"2,1","3,889","0,54",,3673,122,169,1,3673,122,169
PIL_1_EWG13_19,,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,STATUS,EWG13_19,SepVPA,Sardine in SA 1,Sardine,GSA1,Western Mediterranean,1,SA 1,2013,,37.1.1,Balearic,37.1,Emsy,PIL_1_EWG13_19_2002,Sardina pilchardus,Northern Alboran Sea,PIL,10_05_2017,2002,,,,,,,,"5458,4",,,"5458,4",1,,,"5458,4"
PIL_1_EWG13_19,,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,STATUS,EWG13_19,SepVPA,Sardine in SA 1,Sardine,GSA1,Western Mediterranean,1,SA 1,2013,,37.1.1,Balearic,37.1,Emsy,PIL_1_EWG13_19_2003,Sardina pilchardus,Northern Alboran Sea,PIL,10_05_2017,2003,,,,,,,,"7894,7",,,"7894,7",1,,,"7894,7"
PIL_1_EWG13_19,,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,STATUS,EWG13_19,SepVPA,Sardine in SA 1,Sardine,GSA1,Western Mediterranean,1,SA 1,2013,,37.1.1,Balearic,37.1,Emsy,PIL_1_EWG13_19_2004,Sardina pilchardus,Northern Alboran Sea,PIL,10_05_2017,2004,,,,,,,,"3863,2",,,"3863,2",1,,,"3863,2"
PIL_1_EWG13_19,,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,STATUS,EWG13_19,SepVPA,Sardine in SA 1,Sardine,GSA1,Western Mediterranean,1,SA 1,2013,,37.1.1,Balearic,37.1,Emsy,PIL_1_EWG13_19_2005,Sardina pilchardus,Northern Alboran Sea,PIL,10_05_2017,2005,,,,,,,,"6922,7",,,"6922,7",1,,,"6922,7"
PIL_1_EWG13_19,,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,STATUS,EWG13_19,SepVPA,Sardine in SA 1,Sardine,GSA1,Western Mediterranean,1,SA 1,2013,,37.1.1,Balearic,37.1,Emsy,PIL_1_EWG13_19_2006,Sardina pilchardus,Northern Alboran Sea,PIL,10_05_2017,2006,,,,,,,,"9162,3",,,"9162,3",1,,,"9162,3"
PIL_1_EWG13_19,,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,STATUS,EWG13_19,SepVPA,Sardine in SA 1,Sardine,GSA1,Western Mediterranean,1,SA 1,2013,,37.1.1,Balearic,37.1,Emsy,PIL_1_EWG13_19_2007,Sardina pilchardus,Northern Alboran Sea,PIL,10_05_2017,2007,,,,,,,,"5254,1",,,"5254,1",1,,,"5254,1"
PIL_1_EWG13_19,,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,STATUS,EWG13_19,SepVPA,Sardine in SA 1,Sardine,GSA1,Western Mediterranean,1,SA 1,2013,,37.1.1,Balearic,37.1,Emsy,PIL_1_EWG13_19_2008,Sardina pilchardus,Northern Alboran Sea,PIL,10_05_2017,2008,,,,,,,,"4466,3",,,"4466,3",1,,,"4466,3"
PIL_1_EWG13_19,,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,STATUS,EWG13_19,SepVPA,Sardine in SA 1,Sardine,GSA1,Western Mediterranean,1,SA 1,2013,,37.1.1,Balearic,37.1,Emsy,PIL_1_EWG13_19_2009,Sardina pilchardus,Northern Alboran Sea,PIL,10_05_2017,2009,,,,,,,,"5988,9",,,"5988,9",1,,,"5988,9"
PIL_1_EWG13_19,,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,STATUS,EWG13_19,SepVPA,Sardine in SA 1,Sardine,GSA1,Western Mediterranean,1,SA 1,2013,,37.1.1,Balearic,37.1,Emsy,PIL_1_EWG13_19_2010,Sardina pilchardus,Northern Alboran Sea,PIL,10_05_2017,2010,,,,,,,,"7253,8",,,"7253,8",1,,,"7253,8"
PIL_1_EWG13_19,,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,STATUS,EWG13_19,SepVPA,Sardine in SA 1,Sardine,GSA1,Western Mediterranean,1,SA 1,2013,,37.1.1,Balearic,37.1,Emsy,PIL_1_EWG13_19_2011,Sardina pilchardus,Northern Alboran Sea,PIL,10_05_2017,2011,,,,,,,,"6345,7",,,"6345,7",1,,,"6345,7"
PIL_1_EWG13_19,,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,STATUS,EWG13_19,SepVPA,Sardine in SA 1,Sardine,GSA1,Western Mediterranean,1,SA 1,2013,,37.1.1,Balearic,37.1,Emsy,PIL_1_EWG13_19_2012,Sardina pilchardus,Northern Alboran Sea,PIL,10_05_2017,2012,,,,,,,,"6222,9",,,"6222,9",1,,,"6222,9"
ANE_9_10_11_EWG17_09,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,STATUS,EWG17_09,XSA,European anchovy in SA 10,European anchovy,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2017,,37.1.3,Sardinia,37.1,Emsy,ANE_9_10_11_EWG17_09_2009,Engraulis encrasicolus,South Tirrenian Sea,ANE,16_01_2018,2009,,61036,,"7154,9","0,54689","2,486","0,22","7154,9",5293672,29145,"7154,9",1,5293672,29145,"7154,9"
ANE_9_10_11_EWG17_09,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,STATUS,EWG17_09,XSA,European anchovy in SA 10,European anchovy,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2017,,37.1.3,Sardinia,37.1,Emsy,ANE_9_10_11_EWG17_09_2010,Engraulis encrasicolus,South Tirrenian Sea,ANE,16_01_2018,2010,,66679,,8538,"0,46291","2,104","0,22",8538,6254804,30925,8538,1,6254804,30925,8538
ANE_9_10_11_EWG17_09,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,STATUS,EWG17_09,XSA,European anchovy in SA 10,European anchovy,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2017,,37.1.3,Sardinia,37.1,Emsy,ANE_9_10_11_EWG17_09_2011,Engraulis encrasicolus,South Tirrenian Sea,ANE,16_01_2018,2011,,64354,,"11756,7","0,7561","3,437","0,22","11756,7",6037315,25758,"11756,7",1,6037315,25758,"11756,7"
ANE_9_10_11_EWG17_09,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,STATUS,EWG17_09,XSA,European anchovy in SA 10,European anchovy,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2017,,37.1.3,Sardinia,37.1,Emsy,ANE_9_10_11_EWG17_09_2012,Engraulis encrasicolus,South Tirrenian Sea,ANE,16_01_2018,2012,,59137,,"11286,5","0,71306","3,241","0,22","11286,5",5587597,24051,"11286,5",1,5587597,24051,"11286,5"
ANE_9_10_11_EWG17_09,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,STATUS,EWG17_09,XSA,European anchovy in SA 10,European anchovy,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2017,,37.1.3,Sardinia,37.1,Emsy,ANE_9_10_11_EWG17_09_2013,Engraulis encrasicolus,South Tirrenian Sea,ANE,16_01_2018,2013,,57150,,"9879,5","0,74009","3,364","0,22","9879,5",6997280,21339,"9879,5",1,6997280,21339,"9879,5"
ANE_9_10_11_EWG17_09,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,STATUS,EWG17_09,XSA,European anchovy in SA 10,European anchovy,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2017,,37.1.3,Sardinia,37.1,Emsy,ANE_9_10_11_EWG17_09_2014,Engraulis encrasicolus,South Tirrenian Sea,ANE,16_01_2018,2014,,61076,,"6647,1","0,50112","2,278","0,22","6647,1",7648074,24851,"6647,1",1,7648074,24851,"6647,1"
ANE_9_10_11_EWG17_09,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,STATUS,EWG17_09,XSA,European anchovy in SA 10,European anchovy,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2017,,37.1.3,Sardinia,37.1,Emsy,ANE_9_10_11_EWG17_09_2015,Engraulis encrasicolus,South Tirrenian Sea,ANE,16_01_2018,2015,,70406,,7332,"0,44866","2,039","0,22",7332,6077207,33738,7332,1,6077207,33738,7332
ANE_9_10_11_EWG17_09,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/1674827/STECF+17-15+-+Med+stock+assessments+2017-p1.pdf/,STATUS,EWG17_09,XSA,European anchovy in SA 10,European anchovy,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2017,,37.1.3,Sardinia,37.1,Emsy,ANE_9_10_11_EWG17_09_2016,Engraulis encrasicolus,South Tirrenian Sea,ANE,16_01_2018,2016,,75750,,"8931,1","0,33589","1,527","0,22","8931,1",6150093,39011,"8931,1",1,6150093,39011,"8931,1"
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 10,Blue and red shrimp,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2006,Aristeus antennatus,South Tirrenian Sea,ARA,2019_12_18,2006,,965,,262,"0,76","1,949","0,39",,34317,417,262,1,34317,417,262
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 10,Blue and red shrimp,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2007,Aristeus antennatus,South Tirrenian Sea,ARA,2019_12_18,2007,,949,,183,"0,6","1,538","0,39",,40615,403,183,1,40615,403,183
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 10,Blue and red shrimp,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2008,Aristeus antennatus,South Tirrenian Sea,ARA,2019_12_18,2008,,944,,156,"0,53","1,359","0,39",,52721,389,156,1,52721,389,156
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 10,Blue and red shrimp,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2009,Aristeus antennatus,South Tirrenian Sea,ARA,2019_12_18,2009,,1211,,201,"0,57","1,462","0,39",,60523,486,201,1,60523,486,201
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 10,Blue and red shrimp,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2010,Aristeus antennatus,South Tirrenian Sea,ARA,2019_12_18,2010,,1239,,268,"0,68","1,744","0,39",,54070,526,268,1,54070,526,268
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 10,Blue and red shrimp,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2011,Aristeus antennatus,South Tirrenian Sea,ARA,2019_12_18,2011,,1136,,301,"0,82","2,103","0,39",,42066,475,301,1,42066,475,301
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 10,Blue and red shrimp,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2012,Aristeus antennatus,South Tirrenian Sea,ARA,2019_12_18,2012,,998,,282,"0,86","2,205","0,39",,40464,405,282,1,40464,405,282
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 10,Blue and red shrimp,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2013,Aristeus antennatus,South Tirrenian Sea,ARA,2019_12_18,2013,,883,,206,"0,76","1,949","0,39",,39812,356,206,1,39812,356,206
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 10,Blue and red shrimp,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2014,Aristeus antennatus,South Tirrenian Sea,ARA,2019_12_18,2014,,1018,,195,"0,62","1,59","0,39",,43462,422,195,1,43462,422,195
ARA_9_10_11_EWG19_10,OVERFISHING,https://stecf.jrc.ec.europa.eu/documents/43805/2554024/STECF+19-10+-+MED+stock+assess_part+1.pdf/ddc5a372-9a61-44b9-ae56-666dff82c5cd,STATUS,EWG19_10,a4a,Blue and red shrimp in SA 10,Blue and red shrimp,GSA10,Western Mediterranean,09_10_11,SA 09 SA 10 SA 11,2019,,37.1.3,Sardinia,37.1,F0.1,ARA_9_10_11_EWG19_10_2015,Aristeus antennatus,South Tirrenian Sea,ARA,2019_12_18,2015,,1021,,175,"0,55","1,41","0,39",,45727,428,175,1,45727,428,175
